Code,List,Price,Сходство продукта 1,продукта description 1,Бренд продукта 1,Рейтинг продукта 1,ID продукта 1,Цена продукта 1,Валюта цены продукта 1,URL изображения продукта 1,Сходство продукта 2,продукта description 2,Бренд продукта 2,Рейтинг продукта 2,ID продукта 2,Цена продукта 2,Валюта цены продукта 2,URL изображения продукта 2,Сходство продукта 3,продукта description 3,Бренд продукта 3,Рейтинг продукта 3,ID продукта 3,Цена продукта 3,Валюта цены продукта 3,URL изображения продукта 3
1259629375,"Флюид для лица Planeta Organica Pure "" Идеальное увлажнение "" 50мл",489,3.0303030303030303,N/A,Planeta Organica,4,97231200009,345,RUB,https://goldapple.ru/97231200009-pure,3.0303030303030303,N/A,Planeta Organica,4.6,97231200012,172,RUB,https://goldapple.ru/97231200012-pure,,,,,,,,
1259629529,"Женский дезодорант - антиперспирант Repute "" Pure "" 150мл",384,0,N/A,Repute,3.2,19000188569,139,RUB,https://goldapple.ru/19000188569-pure,0,N/A,Repute,4,19000188570,202,RUB,https://goldapple.ru/19000188570-chic,,,,,,,,
1259629423,"Патчи для области вокруг глаз Benabi Гидрогелевые , с змеиным пептидом 60шт",2874,1.3333333333333335,N/A,ProCobalti,5,19000056923,767,RUB,https://goldapple.ru/19000056923-snail-mucin-seaweed-hydrogel-eye-patch,1.3333333333333335,N/A,Mi-Ri-Ne,3.9,19000034896,321,RUB,https://goldapple.ru/19000034896-hydrogel-lifting-patches-for-the-eye-area-with-a-complex-of-peptides-and-ruby-powder,1.3333333333333335,N/A,KIKO MILANO,N/A,19000040234,436,RUB,https://goldapple.ru/19000040234-nourishing-eye-patch
1259629491,Насадка для швабры Vilardi из хлопка,577,2.7777777777777777,N/A,Kitfort,N/A,19000048219,5491,RUB,https://goldapple.ru/19000048219-kt-1004-3,2.7777777777777777,N/A,Kitfort,N/A,19000048367,4491,RUB,https://goldapple.ru/19000048367-kt-1009,2.7777777777777777,N/A,Wai Ora,N/A,19000154632,422,RUB,https://goldapple.ru/19000154632-carbonfiber-2in1
1259629538,"Зажим Valori для завивки ресниц , металл",442,2.5,N/A,KAIZER,N/A,19000024151,131,RUB,https://goldapple.ru/19000024151-serebro,2.5,N/A,KAIZER,N/A,19000024145,288,RUB,https://goldapple.ru/19000024145-matovyj,2.5,N/A,Kaizer Professional,N/A,19000189599,280,RUB,https://goldapple.ru/19000189599-metal-manual-sharpening-satin-nickel-color-curved-l-shaped
1259629535,Пудра - скульптор для лица Luxvisage 2 Ванильный капучино 9г,463,1.6666666666666667,N/A,LUXVISAGE,4.5,19000025981,278,RUB,https://goldapple.ru/19000025981-ideal-sculpting,,,,,,,,,,,,,,,,
1259629602,"Лосьон после бритья Foammen "" увлажняющий "" 100мл",732,2.0408163265306123,N/A,NIVEA,N/A,1050800068,432,RUB,https://goldapple.ru/1050800068-zaschita-i-uhod,2.0408163265306123,N/A,NIVEA,N/A,1051400002,412,RUB,https://goldapple.ru/1051400002-ultra,2.0408163265306123,N/A,RABANNE,N/A,7291300003,6477,RUB,https://goldapple.ru/7291300003-1-million
1259629612,"Сухой шампунь для волос Valori "" Push it up "" 200мл",867,1.9607843137254901,N/A,COCOCHOCO,N/A,37840200003,689,RUB,https://goldapple.ru/37840200003-boost-up-super-volume,1.9607843137254901,N/A,B.fresh,N/A,19000146253,1852,RUB,https://goldapple.ru/19000146253-like-a-hairway-to-heaven,1.9607843137254901,N/A,B.fresh,N/A,19000146254,1689,RUB,https://goldapple.ru/19000146254-turn-up-the-volume
1259629679,Крем для кожи вокруг глаз Lebelage с секретом черной улитки 40мл,529,1.5625,N/A,Черный Жемчуг,N/A,19000013968,384,RUB,https://goldapple.ru/19000013968-liftactivator,1.5625,N/A,Черный Жемчуг,N/A,6012700071,247,RUB,https://goldapple.ru/6012700071-samoomolozhenie,1.5625,N/A,Черный Жемчуг,N/A,19000013967,432,RUB,https://goldapple.ru/19000013967-liftactivator
1259629787,Крем для кожи вокруг глаз Lebelage с экстрактом икры 40мл,516,1.7543859649122806,N/A,Lebelage,N/A,89920500005,302,RUB,https://goldapple.ru/89920500005-waterful-mayu,,,,,,,,,,,,,,,,
1259629770,Таблетки для посудомоечных машин Bambolina биоразлагаемые 25шт,882,1.6129032258064515,N/A,Synergetic,N/A,19000041709,376,RUB,https://goldapple.ru/19000041709-besfosfatnye,1.6129032258064515,N/A,Calgonit Finish,N/A,1031300005,675,RUB,https://goldapple.ru/1031300005-all-in-1,1.6129032258064515,N/A,YokoSun,N/A,19000138172,599,RUB,https://goldapple.ru/19000138172-besfosfatnye
1259629785,Гель - концентрат для стирки Lavel универсальный 3л,1927,1.9607843137254901,N/A,Sanfor,N/A,19000195092,146,RUB,https://goldapple.ru/19000195092-ul-tra-blesk,1.9607843137254901,N/A,Grass,N/A,19000126049,255,RUB,https://goldapple.ru/19000126049-premium,1.9607843137254901,N/A,Freshbubble,N/A,19000061348,321,RUB,https://goldapple.ru/19000061348-dla-cvetnogo-bel-a
1259629869,Стиральный порошок - суперконцентрат для детского белья Ecologica гипоаллергенный 1кг,969,1.1764705882352942,N/A,Synergetic,3.8,19000089121,301,RUB,https://goldapple.ru/19000089121-superkoncentrat-gipoallergennyj,1.1764705882352942,N/A,Synergetic,5,19000041690,799,RUB,https://goldapple.ru/19000041690-50-stirok,1.1764705882352942,N/A,Synergetic,4.2,19000089190,1428,RUB,https://goldapple.ru/19000089190-superkoncentrat-gipoallergennyj
1259630104,Чистящее средство для ванны Ecologica антибактериальное 500мл,555,1.639344262295082,N/A,Cleeny,N/A,19000103705,176,RUB,https://goldapple.ru/19000103705-ot-izvestkovogo-naleta,1.639344262295082,N/A,MOLECOLA,N/A,19000099855,367,RUB,https://goldapple.ru/19000099855-dla-akrilovyh-vann-i-dusevyh-kabin,1.639344262295082,N/A,Grass,N/A,19000082755,238,RUB,https://goldapple.ru/19000082755-anti-nalet
1259630023,"Универсальный пятновыводитель Lavel "" Активный кислород "" 500г",502,1.6129032258064515,N/A,Большая стирка,N/A,19000054242,169,RUB,https://goldapple.ru/19000054242-na-osnove-aktivnogo-kisloroda,1.6129032258064515,N/A,Большая стирка,N/A,19000116551,206,RUB,https://goldapple.ru/19000116551-na-osnove-aktivnogo-kisloroda,1.6129032258064515,N/A,HighGenic,N/A,19000071926,490,RUB,https://goldapple.ru/19000071926-roll-on-stain-remover
1259630149,"Детская зубная щетка D.I.E.S. Kids "" Тиг "" с таймером 3+ , мягкая",460,0,N/A,Roxy-kids,N/A,19000082643,218,RUB,https://goldapple.ru/19000082643-salatovyj,0,N/A,Roxy-kids,N/A,19000082640,218,RUB,https://goldapple.ru/19000082640-zelenyj,0,N/A,CURAPROX,N/A,19000005159,957,RUB,https://goldapple.ru/19000005159-baby
1259630163,"Сахарный скраб Delicare Organic Secret для тела "" Молочный шоколад "" 250мл",500,1.3513513513513513,N/A,L’Cosmetics,N/A,19000197366,376,RUB,https://goldapple.ru/19000197366-natural-cherry-juice,1.3513513513513513,N/A,L’Cosmetics,N/A,19000197365,376,RUB,https://goldapple.ru/19000197365-vanilla-with-natural-coconut-juice,1.3513513513513513,N/A,Synergetic,N/A,19000070773,347,RUB,https://goldapple.ru/19000070773-kokos-i-maslo-makadamii-saharnyj-natural-nyj
1259630157,"Зубная щетка Evermex "" Intense "" средней жесткости",441,2,N/A,Splat,N/A,19000007739,249,RUB,https://goldapple.ru/19000007739-professional-clinic-care-innovative,2,N/A,REACH,N/A,1582200002,301,RUB,https://goldapple.ru/1582200002-dual-effect,2,N/A,R.O.C.S.,N/A,13580400017,239,RUB,https://goldapple.ru/13580400017-black-edition-classic
1259630150,"Комплексная зубная паста D.I.E.S. "" Calcium aktive "" 100мл",294,1.7241379310344827,N/A,R.O.C.S.,N/A,13580100034,246,RUB,https://goldapple.ru/13580100034-active-calcium,1.7241379310344827,N/A,BIOREPAIR,N/A,90060100001,829,RUB,https://goldapple.ru/90060100001-total-perfection,1.7241379310344827,N/A,LACALUT,N/A,19760305064,308,RUB,https://goldapple.ru/19760305064-multi-effect-plus
1259630174,Восковые полоски для ног и рук Carelax Silk Touch с кокосовым маслом + алоэ вера 12шт,849,1.1764705882352942,N/A,BIO COSMETOLOG PROFESSIONAL,N/A,19000077510,588,RUB,https://goldapple.ru/19000077510-bio-cosmetolog-professional,1.1764705882352942,N/A,BIO COSMETOLOG PROFESSIONAL,N/A,19000077511,138,RUB,https://goldapple.ru/19000077511-bio-cosmetolog-professional,1.1764705882352942,N/A,BIO COSMETOLOG PROFESSIONAL,N/A,19000077560,182,RUB,https://goldapple.ru/19000077560-bio-cosmetolog-professional
1259630350,Восковые полоски для зоны бикини и подмышек Carelax Silk Touch с кокосовым маслом + алоэ вера 16шт,849,1.0204081632653061,N/A,BIO COSMETOLOG PROFESSIONAL,N/A,19000077511,138,RUB,https://goldapple.ru/19000077511-bio-cosmetolog-professional,1.0204081632653061,N/A,BIO COSMETOLOG PROFESSIONAL,N/A,19000077560,182,RUB,https://goldapple.ru/19000077560-bio-cosmetolog-professional,1.0204081632653061,N/A,Eco Sugaring,N/A,19000049005,266,RUB,https://goldapple.ru/19000049005-dla-depilacii
1259630356,"Гидрогелевые патчи для век WEIS Lazy Care с экстрактом сакуры , гиалуроновой кислотой и коллагеном 60шт",1098,0.9708737864077669,N/A,Name Skin Care,N/A,19000032476,718,RUB,https://goldapple.ru/19000032476-hydrogel-eye-patches-hyaluronic-acid,,,,,,,,,,,,,,,,
1259630177,Патчи для области вокруг глаз Benabi с муцином улитки 60шт,2874,1.7241379310344827,N/A,L.SANIC,4.7,45650100004,958,RUB,https://goldapple.ru/45650100004-collagen-and-black-snail-premium-eye-patch,1.7241379310344827,N/A,Benton,4.5,19000114036,2132,RUB,https://goldapple.ru/19000114036-snail-bee-ultimate-hydrogel-eye-patch,1.7241379310344827,N/A,ProCobalti,5,19000056923,767,RUB,https://goldapple.ru/19000056923-snail-mucin-seaweed-hydrogel-eye-patch
1259630347,"Спрей для волос Valori Professional "" Push-Up "" Антистатический эффект 200мл",500,1.3157894736842104,N/A,Likato Professional,N/A,19760300568,299,RUB,https://goldapple.ru/19760300568-keratin-spray,1.3157894736842104,N/A,Ollin Professional,N/A,19760324982,449,RUB,https://goldapple.ru/19760324982-care,1.3157894736842104,N/A,MONE PROFESSIONAL,N/A,19000216785,1791,RUB,https://goldapple.ru/19000216785-modeling-shine-hairspray
1259630662,"Крем - гель для душа Delicare Yougurt "" Фисташковое мороженое "" 400мл",479,1.4492753623188406,N/A,NIVEA,N/A,1050600057,244,RUB,https://goldapple.ru/1050600057-krem-kokos,1.4492753623188406,N/A,FRUCTIME,N/A,19000179296,400,RUB,https://goldapple.ru/19000179296-strawberry-milkshake,1.4492753623188406,N/A,Café mimi,N/A,28222100002,98,RUB,https://goldapple.ru/28222100002-energy-freshness
1259630574,"Спрей - кондиционер для волос Valori Professional термозащита , насыщенный блеск 200мл",500,1.1627906976744187,N/A,PROTOKERATIN,N/A,19000034790,1450,RUB,https://goldapple.ru/19000034790-brilliance-oil-spray,1.1627906976744187,N/A,Ollin Professional,N/A,19760324982,449,RUB,https://goldapple.ru/19760324982-care,1.1627906976744187,N/A,Floresan,N/A,19000045523,160,RUB,https://goldapple.ru/19000045523-termozasita-i-blesk
1259630436,Женские колготки Atto Ideal Body Belly 40den Daino 2 размер,1100,3.389830508474576,N/A,INNAMORE,N/A,15433600014,413,RUB,https://goldapple.ru/15433600014-body-slim-miele,3.389830508474576,N/A,INNAMORE,N/A,19000243895,394,RUB,https://goldapple.ru/19000243895-wonder-body-nero-40-den,,,,,,,,
1259630637,Крем для лица Delicare ночной 65+ 50мл,481,2.631578947368421,N/A,Levrana,N/A,30013100039,377,RUB,https://goldapple.ru/30013100039-chernika,2.631578947368421,N/A,L'Oreal Paris,N/A,6023900001,423,RUB,https://goldapple.ru/6023900001-vozrast-jekspert-45,2.631578947368421,N/A,L'Oreal Paris,N/A,6024000001,423,RUB,https://goldapple.ru/6024000001-vozrast-jekspert-55
1259630423,Восковые полоски для депиляции Carelax Silk Touch Detox для тела 12шт,708,1.4492753623188406,N/A,Floresan,N/A,19000120627,111,RUB,https://goldapple.ru/19000120627-for-depilation-of-sensitive-skin,1.4492753623188406,N/A,BIO COSMETOLOG PROFESSIONAL,N/A,19000077511,138,RUB,https://goldapple.ru/19000077511-bio-cosmetolog-professional,1.4492753623188406,N/A,BIO COSMETOLOG PROFESSIONAL,N/A,19000077560,182,RUB,https://goldapple.ru/19000077560-bio-cosmetolog-professional
1259630694,"Скраб Delicare Organic Secret сахарный для тела "" кофе "" 250мл",500,1.6129032258064515,N/A,Bisou,N/A,19000192996,347,RUB,https://goldapple.ru/19000192996-coconut-and-tropical-resins,1.6129032258064515,N/A,L’Cosmetics,N/A,19000197366,376,RUB,https://goldapple.ru/19000197366-natural-cherry-juice,1.6129032258064515,N/A,L’Cosmetics,N/A,19000197365,376,RUB,https://goldapple.ru/19000197365-vanilla-with-natural-coconut-juice
1259630548,"Крем - гель для душа Delicare Yougurt "" Маракуйя и Манго "" 400мл",479,1.5625,N/A,NIVEA,N/A,1050600057,244,RUB,https://goldapple.ru/1050600057-krem-kokos,1.5625,N/A,Café mimi,N/A,28222100002,98,RUB,https://goldapple.ru/28222100002-energy-freshness,1.5625,N/A,NIVEA,N/A,1050600048,244,RUB,https://goldapple.ru/1050600048-krem-karambol
1259630515,Густой гель для сантехники Ecologica против ржавчины и известкового налета 750мл,558,1.25,N/A,Cleeny,4.5,19000103705,176,RUB,https://goldapple.ru/19000103705-ot-izvestkovogo-naleta,1.25,N/A,Vash Gold,N/A,19000052536,240,RUB,https://goldapple.ru/19000052536-lime-rust-remover,,,,,,,,
1259631053,"Гель для душа Foammen "" Бодрящий "" 250мл",324,2.5,N/A,FELCE AZZURRA,N/A,19000018838,309,RUB,https://goldapple.ru/19000018838-gold-spice-silkening,2.5,N/A,NIVEA,N/A,1054300006,314,RUB,https://goldapple.ru/1054300006-sila-uglja,2.5,N/A,Synergetic,N/A,19000089145,321,RUB,https://goldapple.ru/19000089145-kumkvat-i-cuvstvennoe-neroli-uvlaznausij-natural-nyj
1259631351,"Мужской шампунь для волос Carelax Energy "" глубокое очищение "" 365мл",423,1.4705882352941175,N/A,Naturalium,N/A,19760326968,267,RUB,https://goldapple.ru/19760326968-ginseng,1.4705882352941175,N/A,Ollin Professional,N/A,19760310253,533,RUB,https://goldapple.ru/19760310253-shampoo-hair-body-refreshing,1.4705882352941175,N/A,Organic Men,N/A,19000138885,266,RUB,https://goldapple.ru/19000138885-firewood
1259631402,"Тыквенный пилинг для лица Planeta Organica Skin super food "" Anti-age "" 30мл",417,2.631578947368421,N/A,Planeta Organica,3.8,97230900028,263,RUB,https://goldapple.ru/97230900028-skin-super-food,2.631578947368421,N/A,Planeta Organica,4.2,97230900026,274,RUB,https://goldapple.ru/97230900026-skin-super-food,2.631578947368421,N/A,Planeta Organica,N/A,97230900019,146,RUB,https://goldapple.ru/97230900019-skin-super-food-seed-yuzu-lemon-basil-seed
1259631330,"Патчи для век Benabi с золотом , гиалуроновой кислотой и гнездом ласточки 60шт",2874,1.282051282051282,N/A,ProCobalti,N/A,19000056923,767,RUB,https://goldapple.ru/19000056923-snail-mucin-seaweed-hydrogel-eye-patch,1.282051282051282,N/A,LIMONI,N/A,19760341734,230,RUB,https://goldapple.ru/19760341734-snail-repair-eye-patch,1.282051282051282,N/A,LIMONI,N/A,19760341736,218,RUB,https://goldapple.ru/19760341736-hyaluronic-eye-patches
1259631433,Восковые полоски для депиляции Carelax Silk Touch Gel-Wax для лица 20шт,706,1.4084507042253522,N/A,Italwax,N/A,19000066968,249,RUB,https://goldapple.ru/19000066968-top-line-synthetic-warm-wax-coral,1.4084507042253522,N/A,Italwax,N/A,19000066969,258,RUB,https://goldapple.ru/19000066969-top-line-synthetic-warm-wax-magnolia,1.4084507042253522,N/A,Floresan,N/A,19000120627,111,RUB,https://goldapple.ru/19000120627-for-depilation-of-sensitive-skin
1259632382,"Маска для лица Chamos Acaci кислородная , очищающая 25мл",263,1.7857142857142856,N/A,Chamos,N/A,19000048633,257,RUB,https://goldapple.ru/19000048633-acaci,,,,,,,,,,,,,,,,
1259632402,Крем - гель для душа Adaly Минералы Мертвого моря с экстрактом кокоса и маслом пачули 750мл,944,1.098901098901099,N/A,NIVEA,4.8,1050600057,244,RUB,https://goldapple.ru/1050600057-krem-kokos,1.098901098901099,N/A,Dr.Sea,4,89970400003,558,RUB,https://goldapple.ru/89970400003-3-in-1-vitamin-e,1.098901098901099,N/A,Dr.Sea,4.2,89970100002,698,RUB,https://goldapple.ru/89970100002-cucumber-dunaliela
1259632521,"Крем - гель для душа Delicare Yougurt "" Фисташковое мороженое "" 1000мл",840,1.4285714285714286,N/A,NIVEA,N/A,1050600057,244,RUB,https://goldapple.ru/1050600057-krem-kokos,1.4285714285714286,N/A,FRUCTIME,N/A,19000179296,400,RUB,https://goldapple.ru/19000179296-strawberry-milkshake,1.4285714285714286,N/A,Café mimi,N/A,28222100002,98,RUB,https://goldapple.ru/28222100002-energy-freshness
1259632490,"Расческа-брашинг для волос Ameli "" Бабочки "" D4,8см",577,1.9607843137254901,N/A,Lei,N/A,41460300016,378,RUB,https://goldapple.ru/41460300016-220-s-plastikovymi-zub-ami,1.9607843137254901,N/A,Lei,N/A,41460300017,470,RUB,https://goldapple.ru/41460300017-270,1.9607843137254901,N/A,KAIZER,N/A,19000242716,339,RUB,https://goldapple.ru/19000242716-plastikovye-zubcy
1259632533,"Массажная расческа для волос Ameli "" Завиток "" вентилируемая , d5,9см",384,1.4492753623188406,N/A,Lei,N/A,41460300007,287,RUB,https://goldapple.ru/41460300007-lazurnaja,1.4492753623188406,N/A,Lei,N/A,41460300011,219,RUB,https://goldapple.ru/41460300011-rozovaja,1.4492753623188406,N/A,Lei,N/A,41460300016,378,RUB,https://goldapple.ru/41460300016-220-s-plastikovymi-zub-ami
